customer_id,customer_name,email,gender,age,city,state,signup_date,customer_segment,acquisition_channel,preferred_channel,total_orders,total_spend,last_purchase_date,customer_tenure_days,days_since_last_purchase,average_order_value,customer_activity,spend_category
CUST1080,Aditya Sharma,customer80@example.com,Female,45,Mumbai,Maharashtra,2023-05-20 14:59:10,Regular,Paid Ads,Website,9,17079.86,2025-12-31 07:12:37,1198,242,1897.76,Inactive,High
CUST1632,Kavya Yadav,customer632@example.com,Male,48,Delhi,Delhi,2025-01-29 15:33:44,Regular,Paid Ads,Mobile App,9,9301.75,2025-05-12 16:22:21,578,475,1033.53,Inactive,Medium
CUST1527,Ankit Gupta,customer527@example.com,Female,26,Jaipur,Rajasthan,2023-08-21 09:48:59,Regular,Organic Search,Mobile App,4,10098.98,2025-09-02 18:24:19,1105,362,2524.74,Inactive,Medium
CUST1993,Sneha Singh,customer993@example.com,Male,58,Ahmedabad,Gujarat,2023-12-01 08:05:46,Premium,Organic Search,Mobile App,5,4758.41,2026-04-11 15:22:21,1003,141,951.68,At Risk,Low
CUST1804,Kavya Singh,customer804@example.com,Female,30,Jaipur,Rajasthan,2023-01-19 15:48:39,Regular,Paid Ads,Website,3,7164.3,2026-02-12 11:35:54,1319,199,2388.1,Inactive,Medium
CUST1094,Ankit Kumar,customer94@example.com,Female,51,Mumbai,Maharashtra,2024-05-03 13:25:48,Premium,Social Media,Marketplace,10,25552.46,2026-04-19 08:41:19,849,133,2555.25,At Risk,High
CUST1486,Vivaan Chauhan,customer486@example.com,Female,45,Chandigarh,Chandigarh,2025-07-07 02:55:11,Premium,Direct,Mobile App,3,29676.36,2025-07-07 02:55:11,419,419,9892.12,Inactive,High
CUST1489,Vikram Nair,customer489@example.com,Female,55,Kolkata,West Bengal,2025-06-19 12:31:12,Regular,Email Campaign,Mobile App,8,5383.25,2026-04-11 20:12:53,437,141,672.91,At Risk,Medium
CUST1493,Sneha Sharma,customer493@example.com,Male,52,Kolkata,West Bengal,2023-02-27 22:20:31,Regular,Email Campaign,Marketplace,8,7123.21,2026-08-30 13:22:31,1280,0,890.4,Active,Medium
CUST1576,Kavya Bansal,customer576@example.com,Male,48,Chandigarh,Chandigarh,2023-12-20 10:01:57,Regular,Paid Ads,Store,10,16274.41,2026-03-18 09:29:04,984,165,1627.44,At Risk,High
CUST1276,Vikram Yadav,customer276@example.com,Male,23,Pune,Maharashtra,2024-04-26 09:35:40,Regular,Direct,Website,6,3085.49,2025-09-13 03:36:17,856,351,514.25,Inactive,Low
CUST1925,Vivaan Yadav,customer925@example.com,Male,56,Chennai,Tamil Nadu,2025-01-25 06:56:34,Regular,Referral,Website,9,10558.91,2026-04-06 19:13:31,582,146,1173.21,At Risk,Medium
CUST1319,Neha Kapoor,customer319@example.com,Female,32,Ahmedabad,Gujarat,2023-01-31 21:48:12,Premium,Social Media,Marketplace,7,24280.44,2026-05-19 07:40:57,1307,103,3468.63,At Risk,High
CUST1376,Aman Kumar,customer376@example.com,Female,57,Delhi,Delhi,2023-03-31 23:54:39,Regular,Direct,Marketplace,4,6743.19,2026-04-24 01:11:37,1248,128,1685.8,At Risk,Medium
CUST1815,Riya Chauhan,customer815@example.com,Male,29,Delhi,Delhi,2023-04-08 20:26:04,Regular,Email Campaign,Mobile App,7,14521.43,2025-11-09 01:40:09,1240,294,2074.49,Inactive,Medium
CUST1104,Riya Shah,customer104@example.com,Male,34,Chandigarh,Chandigarh,2025-03-13 00:25:18,Regular,Email Campaign,Marketplace,7,8506.42,2026-04-19 23:48:02,535,133,1215.2,At Risk,Medium
CUST1974,Aditya Sharma,customer974@example.com,Female,31,Chennai,Tamil Nadu,2023-10-29 22:44:10,Premium,Referral,Store,7,38085.14,2025-11-01 06:02:48,1036,302,5440.73,Inactive,High
CUST1048,Sneha Kumar,customer48@example.com,Male,54,Kolkata,West Bengal,2023-09-09 06:21:04,Regular,Referral,Store,8,9170.25,2025-11-28 21:11:01,1086,275,1146.28,Inactive,Medium
CUST1879,Simran Nair,customer879@example.com,Female,57,Gurugram,Haryana,2025-07-15 18:12:27,Regular,Paid Ads,Mobile App,5,12614.79,2025-07-15 18:12:27,411,411,2522.96,Inactive,Medium
CUST1027,Aarav Shah,customer27@example.com,Male,33,Mumbai,Maharashtra,2025-10-09 05:44:27,Regular,Organic Search,Mobile App,4,10728.57,2025-10-09 05:44:27,325,325,2682.14,Inactive,Medium
CUST1524,Rohan Roy,customer524@example.com,Male,35,Chandigarh,Chandigarh,2025-03-06 09:33:44,Regular,Social Media,Website,10,5683.27,2026-07-13 17:23:04,542,48,568.33,Active,Medium
CUST2000,Aarav Shah,customer1000@example.com,Female,28,Lucknow,Uttar Pradesh,2025-05-27 20:45:40,Premium,Email Campaign,Website,6,5649.21,2025-08-08 03:44:34,460,387,941.54,Inactive,Medium
CUST1971,Ananya Kapoor,customer971@example.com,Female,26,Ahmedabad,Gujarat,2023-10-29 10:19:35,Regular,Social Media,Website,4,15575.04,2025-07-27 08:02:14,1036,399,3893.76,Inactive,High
CUST1629,Sneha Bansal,customer629@example.com,Male,32,Chennai,Tamil Nadu,2024-11-30 04:54:08,Regular,Social Media,Website,11,7833.01,2025-02-07 22:39:55,638,569,712.09,Inactive,Medium
CUST1775,Rahul Reddy,customer775@example.com,Male,44,Hyderabad,Telangana,2023-10-01 15:11:40,Regular,Paid Ads,Website,9,7236.04,2026-01-03 20:36:09,1064,239,804.0,Inactive,Medium
CUST1908,Vikram Roy,customer908@example.com,Female,60,Lucknow,Uttar Pradesh,2025-11-20 16:18:25,Premium,Email Campaign,Mobile App,9,11047.1,2025-11-20 16:18:25,283,283,1227.46,Inactive,Medium
CUST1321,Aditi Verma,customer321@example.com,Male,52,Mumbai,Maharashtra,2025-03-22 04:22:43,Regular,Email Campaign,Marketplace,3,11237.87,2025-07-21 09:20:42,526,405,3745.96,Inactive,Medium
CUST1322,Aman Reddy,customer322@example.com,Female,20,Kolkata,West Bengal,2025-10-01 20:46:37,Regular,Paid Ads,Website,3,9249.02,2026-01-10 17:52:04,333,232,3083.01,Inactive,Medium
CUST1852,Rahul Yadav,customer852@example.com,Other,40,Jaipur,Rajasthan,2025-08-28 02:39:00,Regular,Organic Search,Website,5,7154.44,2026-07-13 00:57:30,367,48,1430.89,Active,Medium
CUST1902,Arjun Saxena,customer902@example.com,Male,19,Pune,Maharashtra,2025-12-26 08:12:41,Premium,Referral,Mobile App,5,8138.44,2025-12-26 08:12:41,247,247,1627.69,Inactive,Medium
CUST1348,Rahul Yadav,customer348@example.com,Female,21,Pune,Maharashtra,2023-06-13 14:46:45,Premium,Email Campaign,Mobile App,9,3156.35,2026-07-11 21:25:18,1174,50,350.71,Active,Low
CUST1723,Vivaan Mishra,customer723@example.com,Male,42,Bengaluru,Karnataka,2024-01-23 20:52:43,Regular,Social Media,Mobile App,9,14042.51,2026-06-10 09:14:52,950,81,1560.28,Active,Medium
CUST1537,Sneha Das,customer537@example.com,Male,42,Bengaluru,Karnataka,2025-04-06 13:22:09,VIP,Email Campaign,Website,3,16810.88,2025-04-25 05:55:17,511,492,5603.63,Inactive,High
CUST1703,Vivaan Singh,customer703@example.com,Male,57,Pune,Maharashtra,2025-06-09 05:02:45,Premium,Paid Ads,Mobile App,2,8332.08,2025-08-20 12:56:55,447,375,4166.04,Inactive,Medium
CUST1052,Vikram Joshi,customer52@example.com,Female,40,Chennai,Tamil Nadu,2023-03-22 01:54:23,Premium,Organic Search,Marketplace,11,13950.47,2026-05-01 20:01:23,1257,121,1268.22,At Risk,Medium
CUST1149,Aman Mishra,customer149@example.com,Male,23,Kolkata,West Bengal,2024-11-28 08:30:37,Regular,Paid Ads,Website,10,5050.75,2025-04-27 17:48:48,640,490,505.08,Inactive,Medium
CUST1377,Ananya Singh,customer377@example.com,Female,29,Hyderabad,Telangana,2023-04-25 22:14:05,Regular,Direct,Marketplace,4,1329.29,2025-12-25 01:10:12,1223,248,332.32,Inactive,Low
CUST1521,Rahul Bansal,customer521@example.com,Male,43,Pune,Maharashtra,2025-03-26 13:09:37,Regular,Email Campaign,Marketplace,11,11049.2,2025-03-31 10:15:37,522,517,1004.47,Inactive,Medium
CUST1733,Aman Bansal,customer733@example.com,Male,36,Kolkata,West Bengal,2023-08-17 17:48:04,Premium,Direct,Website,6,9610.87,2025-03-14 07:37:07,1109,534,1601.81,Inactive,Medium
CUST1504,Rohan Bansal,customer504@example.com,Female,30,Delhi,Delhi,2025-03-08 13:20:35,VIP,Paid Ads,Store,5,16617.47,2026-03-08 10:45:41,540,175,3323.49,At Risk,High
CUST1595,Sneha Chauhan,customer595@example.com,Female,32,Kolkata,West Bengal,2024-05-17 04:52:27,Premium,Email Campaign,Website,9,6695.46,2026-07-04 01:45:51,835,57,743.94,Active,Medium
CUST1197,Aman Kumar,customer197@example.com,Male,45,Mumbai,Maharashtra,2023-02-23 16:37:02,Premium,Email Campaign,Marketplace,1,4225.63,2026-05-29 07:14:17,1284,93,4225.63,At Risk,Low
CUST1824,Aman Sharma,customer824@example.com,Male,38,Gurugram,Haryana,2024-07-07 23:59:39,Premium,Paid Ads,Marketplace,5,6089.51,2025-03-02 16:44:18,784,546,1217.9,Inactive,Medium
CUST1007,Vivaan Kapoor,customer7@example.com,Male,52,Chennai,Tamil Nadu,2025-10-01 20:00:11,VIP,Direct,Website,5,5207.48,2026-01-09 21:45:09,333,233,1041.5,Inactive,Medium
CUST1078,Neha Verma,customer78@example.com,Female,36,Delhi,Delhi,2025-01-23 09:04:24,Premium,Organic Search,Website,7,7880.51,2025-01-29 18:52:46,584,578,1125.79,Inactive,Medium
CUST1969,Neha Malhotra,customer969@example.com,Male,59,Chandigarh,Chandigarh,2025-12-17 11:10:39,Regular,Direct,Marketplace,5,5004.13,2026-01-09 18:56:13,256,233,1000.83,Inactive,Medium
CUST1150,Kavya Joshi,customer150@example.com,Female,29,Kolkata,West Bengal,2023-03-20 22:08:42,Regular,Paid Ads,Mobile App,6,6258.65,2026-03-15 17:02:28,1259,168,1043.11,At Risk,Medium
CUST1374,Isha Bansal,customer374@example.com,Male,18,Ahmedabad,Gujarat,2024-05-28 10:55:33,Premium,Direct,Store,8,8684.22,2026-07-29 06:49:40,824,32,1085.53,Active,Medium
CUST1210,Aditi Das,customer210@example.com,Female,39,Chandigarh,Chandigarh,2024-11-11 03:45:12,Regular,Paid Ads,Mobile App,14,3833.71,2025-12-21 18:33:31,657,252,273.84,Inactive,Low
CUST1583,Aditya Shah,customer583@example.com,Male,37,Hyderabad,Telangana,2024-08-07 00:04:10,Premium,Organic Search,Store,7,11048.11,2025-09-25 09:04:16,753,339,1578.3,Inactive,Medium
CUST1872,Ankit Yadav,customer872@example.com,Male,34,Dehradun,Uttarakhand,2023-02-16 04:50:18,Regular,Direct,Store,4,17112.69,2026-06-22 13:31:19,1291,69,4278.17,Active,High
CUST1279,Sneha Patel,customer279@example.com,Male,46,Kolkata,West Bengal,2024-05-21 12:11:19,Premium,Social Media,Store,10,11053.64,2026-07-17 13:59:15,831,44,1105.36,Active,Medium
CUST1361,Pooja Joshi,customer361@example.com,Female,28,Bengaluru,Karnataka,2024-05-18 06:54:19,Premium,Social Media,Mobile App,5,4587.35,2025-03-01 19:18:33,834,547,917.47,Inactive,Low
CUST1023,Ananya Joshi,customer23@example.com,Male,53,Jaipur,Rajasthan,2023-11-01 07:46:51,Regular,Paid Ads,Website,3,26655.79,2025-07-28 04:05:03,1033,398,8885.26,Inactive,High
CUST1601,Pooja Reddy,customer601@example.com,Male,40,Mumbai,Maharashtra,2024-01-22 22:47:35,Regular,Email Campaign,Marketplace,6,2711.09,2025-02-10 18:05:40,951,566,451.85,Inactive,Low
CUST1795,Ananya Yadav,customer795@example.com,Male,19,Bengaluru,Karnataka,2023-07-17 13:27:03,Regular,Paid Ads,Mobile App,7,9170.25,2025-09-15 04:12:17,1140,349,1310.04,Inactive,Medium
CUST1896,Pooja Mishra,customer896@example.com,Female,45,Dehradun,Uttarakhand,2023-07-26 13:53:28,Premium,Organic Search,Mobile App,4,12093.92,2025-08-01 08:13:34,1131,394,3023.48,Inactive,Medium
CUST1255,Ankit Joshi,customer255@example.com,Male,21,Delhi,Delhi,2025-08-10 19:27:11,Regular,Email Campaign,Mobile App,7,10715.05,2026-01-20 15:34:30,385,222,1530.72,Inactive,Medium
CUST1941,Aman Roy,customer941@example.com,Male,49,Chandigarh,Chandigarh,2024-12-30 10:12:32,Premium,Paid Ads,Website,6,6477.75,2026-06-23 10:25:26,608,68,1079.62,Active,Medium
CUST1136,Rahul Reddy,customer136@example.com,Female,36,Dehradun,Uttarakhand,2024-10-03 08:32:30,Premium,Organic Search,Store,4,6398.33,2026-06-17 22:23:20,696,74,1599.58,Active,Medium
CUST1324,Isha Mishra,customer324@example.com,Male,22,Lucknow,Uttar Pradesh,2024-12-18 20:48:57,Regular,Organic Search,Store,7,11691.95,2025-07-26 05:20:07,620,400,1670.28,Inactive,Medium
CUST1627,Vikram Sharma,customer627@example.com,Male,57,Bengaluru,Karnataka,2025-04-14 01:24:23,Regular,Referral,Store,7,11710.39,2026-04-03 10:02:16,503,149,1672.91,At Risk,Medium
CUST1314,Sneha Bansal,customer314@example.com,Male,31,Mumbai,Maharashtra,2025-10-23 08:46:02,Regular,Referral,Mobile App,5,8910.73,2025-11-04 22:53:58,311,299,1782.15,Inactive,Medium
CUST1200,Pooja Verma,customer200@example.com,Male,34,Chandigarh,Chandigarh,2023-10-11 04:04:35,Regular,Social Media,Mobile App,3,5712.77,2025-08-02 02:12:28,1054,393,1904.26,Inactive,Medium
CUST1805,Karan Bansal,customer805@example.com,Female,25,Gurugram,Haryana,2025-11-28 15:46:52,Regular,Direct,Store,9,7424.14,2025-11-28 15:46:52,275,275,824.9,Inactive,Medium
CUST1267,Vikram Bansal,customer267@example.com,Male,18,Chennai,Tamil Nadu,2023-04-28 18:53:48,Regular,Direct,Mobile App,9,4897.56,2025-04-05 08:37:09,1220,512,544.17,Inactive,Low
CUST1738,Rahul Reddy,customer738@example.com,Male,44,Kolkata,West Bengal,2024-06-12 06:43:17,Premium,Paid Ads,Marketplace,5,10983.18,2025-10-20 05:08:12,809,314,2196.64,Inactive,Medium
CUST1634,Aditya Patel,customer634@example.com,Female,47,Jaipur,Rajasthan,2025-01-27 07:20:27,Regular,Social Media,Marketplace,3,6442.12,2025-01-29 09:37:23,580,578,2147.37,Inactive,Medium
CUST1381,Vivaan Chauhan,customer381@example.com,Male,46,Hyderabad,Telangana,2024-11-03 04:38:31,Regular,Direct,Store,2,17792.48,2025-07-03 02:02:17,665,423,8896.24,Inactive,High
CUST1801,Riya Reddy,customer801@example.com,Female,29,Lucknow,Uttar Pradesh,2025-08-16 11:56:32,Premium,Email Campaign,Marketplace,9,14242.19,2026-08-12 05:07:38,379,18,1582.47,Active,Medium
CUST1649,Arjun Singh,customer649@example.com,Female,25,Lucknow,Uttar Pradesh,2025-03-13 07:33:14,VIP,Email Campaign,Mobile App,8,12816.72,2025-11-05 15:28:37,535,298,1602.09,Inactive,Medium
CUST1463,Rohan Singh,customer463@example.com,Male,25,Ahmedabad,Gujarat,2023-11-15 16:24:01,Regular,Social Media,Store,6,2243.31,2025-07-16 13:10:51,1019,410,373.88,Inactive,Low
CUST1073,Aditi Sharma,customer73@example.com,Male,59,Noida,Uttar Pradesh,2025-11-14 07:24:04,Premium,Organic Search,Mobile App,7,17509.48,2026-03-21 14:15:57,289,162,2501.35,At Risk,High
CUST1407,Rahul Reddy,customer407@example.com,Female,60,Delhi,Delhi,2025-08-23 00:29:41,Premium,Organic Search,Website,6,14253.07,2025-08-23 00:29:41,372,372,2375.51,Inactive,Medium
CUST1702,Aditya Kumar,customer702@example.com,Female,52,Ahmedabad,Gujarat,2025-04-08 23:01:11,Regular,Referral,Mobile App,14,5623.43,2026-03-31 23:13:21,509,152,401.67,At Risk,Medium
CUST1196,Aarav Chauhan,customer196@example.com,Male,26,Noida,Uttar Pradesh,2023-09-01 02:48:23,Regular,Direct,Marketplace,9,13150.63,2025-01-16 00:16:49,1094,591,1461.18,Inactive,Medium
CUST1046,Ananya Saxena,customer46@example.com,Male,26,Unknown,Karnataka,2023-05-31 17:17:50,Premium,Paid Ads,Website,9,12152.54,2026-08-15 03:37:09,1187,15,1350.28,Active,Medium
CUST1109,Aarav Bansal,customer109@example.com,Female,20,Chennai,Tamil Nadu,2024-12-13 10:53:19,Regular,Paid Ads,Marketplace,4,5450.18,2026-02-22 00:49:57,625,189,1362.54,Inactive,Medium
CUST1135,Arjun Das,customer135@example.com,Female,36,Delhi,Delhi,2023-12-19 01:39:32,Regular,Referral,Marketplace,5,12165.39,2025-07-28 04:54:25,985,398,2433.08,Inactive,Medium
CUST1966,Arjun Mehta,customer966@example.com,Male,39,Noida,Uttar Pradesh,2024-09-03 10:30:37,Regular,Organic Search,Store,3,11473.96,2025-07-27 21:21:47,726,399,3824.65,Inactive,Medium
CUST1043,Ananya Reddy,customer43@example.com,Female,20,Chandigarh,Chandigarh,2023-07-31 01:25:32,Regular,Organic Search,Marketplace,5,11821.62,2025-08-17 00:07:55,1126,378,2364.32,Inactive,Medium
CUST1618,Ankit Joshi,customer618@example.com,Male,46,Hyderabad,Telangana,2023-07-31 15:36:46,Regular,Social Media,Store,9,5757.45,2026-02-01 01:13:45,1126,210,639.72,Inactive,Medium
CUST1440,Aditi Sharma,customer440@example.com,Female,47,Kolkata,West Bengal,2025-10-02 14:40:58,Regular,Direct,Store,3,15198.94,2026-03-29 06:51:03,332,154,5066.31,At Risk,High
CUST1810,Isha Patel,customer810@example.com,Female,48,Gurugram,Haryana,2025-06-09 13:17:47,Regular,Direct,Website,5,18210.19,2025-10-06 09:56:53,447,328,3642.04,Inactive,High
CUST1683,Aarav Saxena,customer683@example.com,Male,34,Delhi,Delhi,2025-08-26 16:15:42,Regular,Email Campaign,Website,8,5762.62,2025-09-17 19:46:54,369,347,720.33,Inactive,Medium
CUST1431,Riya Malhotra,customer431@example.com,Female,25,Delhi,Delhi,2024-06-29 17:55:41,VIP,Email Campaign,Mobile App,8,3197.89,2025-03-01 17:27:47,792,547,399.74,Inactive,Low
CUST1920,Kavya Bansal,customer920@example.com,Female,27,Chennai,Tamil Nadu,2024-09-23 21:15:20,Regular,Referral,Mobile App,7,12070.66,2026-06-04 14:31:02,706,87,1724.38,Active,Medium
CUST1732,Arjun Patel,customer732@example.com,Male,27,Ahmedabad,Gujarat,2024-04-06 18:35:01,Premium,Social Media,Website,8,7732.62,2026-05-26 17:27:49,876,96,966.58,At Risk,Medium
CUST1166,Priya Nair,customer166@example.com,Female,31,Chennai,Tamil Nadu,2024-03-09 11:09:29,VIP,Organic Search,Store,6,9251.22,2025-05-14 00:25:07,904,473,1541.87,Inactive,Medium
CUST1077,Rohan Gupta,customer77@example.com,Male,56,Chandigarh,Chandigarh,2025-03-14 13:24:44,Regular,Social Media,Website,5,10438.75,2025-04-22 01:20:09,534,495,2087.75,Inactive,Medium
CUST1838,Aditi Das,customer838@example.com,Male,34,Mumbai,Maharashtra,2023-04-12 03:08:43,Regular,Paid Ads,Mobile App,10,13635.69,2025-12-14 13:35:15,1236,259,1363.57,Inactive,Medium
CUST1984,Vivaan Singh,customer984@example.com,Male,47,Pune,Maharashtra,2023-07-23 07:32:44,Regular,Social Media,Website,12,14236.82,2025-04-20 09:30:58,1134,497,1186.4,Inactive,Medium
CUST1862,Aarav Saxena,customer862@example.com,Female,21,Lucknow,Uttar Pradesh,2025-11-04 22:10:04,Regular,Paid Ads,Website,10,14459.4,2025-11-04 22:10:04,299,299,1445.94,Inactive,Medium
CUST1580,Isha Malhotra,customer580@example.com,Male,58,Chandigarh,Chandigarh,2024-11-11 15:30:49,Regular,Organic Search,Marketplace,9,5201.13,2025-06-30 03:52:34,657,426,577.9,Inactive,Medium
CUST1153,Neha Sharma,customer153@example.com,Female,32,Chennai,Tamil Nadu,2023-10-16 03:30:28,Regular,Paid Ads,Marketplace,3,1455.46,2025-08-06 16:50:01,1049,389,485.15,Inactive,Low
CUST1291,Priya Patel,customer291@example.com,Female,37,Dehradun,Uttarakhand,2024-01-03 21:24:55,Regular,Paid Ads,Store,6,12735.41,2026-06-12 04:15:55,970,79,2122.57,Active,Medium
CUST1529,Aditya Mehta,customer529@example.com,Male,55,Gurugram,Haryana,2024-11-15 13:45:44,Regular,Direct,Mobile App,6,12334.13,2026-07-31 13:51:15,653,30,2055.69,Active,Medium
CUST1350,Rahul Yadav,customer350@example.com,Male,37,Delhi,Delhi,2025-01-28 12:07:08,Regular,Social Media,Website,7,4434.45,2025-12-06 18:40:11,579,267,633.49,Inactive,Low
CUST1480,Aditi Gupta,customer480@example.com,Male,41,Hyderabad,Telangana,2023-06-16 13:22:34,Premium,Social Media,Website,11,6897.29,2025-12-16 14:45:38,1171,257,627.03,Inactive,Medium
CUST1685,Ankit Kumar,customer685@example.com,Male,36,Jaipur,Rajasthan,2023-01-20 00:24:43,Premium,Organic Search,Marketplace,10,9170.25,2026-02-11 22:23:04,1318,200,917.02,Inactive,Medium
CUST1940,Vivaan Singh,customer940@example.com,Female,57,Ahmedabad,Gujarat,2023-01-25 06:58:49,Premium,Direct,Marketplace,6,7191.46,2025-04-02 14:15:41,1313,515,1198.58,Inactive,Medium
CUST1413,Priya Saxena,customer413@example.com,Female,43,Bengaluru,Karnataka,2023-10-27 17:44:42,Regular,Paid Ads,Website,5,11100.55,2025-04-29 09:48:54,1038,488,2220.11,Inactive,Medium
CUST1640,Vikram Patel,customer640@example.com,Female,51,Noida,Uttar Pradesh,2023-06-10 09:08:21,Regular,Email Campaign,Website,14,2840.57,2025-04-04 04:35:52,1177,513,202.9,Inactive,Low
CUST1437,Ankit Bansal,customer437@example.com,Male,29,Hyderabad,Telangana,2024-03-02 07:09:38,Premium,Direct,Store,9,16820.69,2026-08-04 20:28:33,911,26,1868.97,Active,High
CUST1654,Kavya Kumar,customer654@example.com,Male,57,Lucknow,Uttar Pradesh,2025-07-15 22:07:51,Regular,Organic Search,Store,8,5737.39,2026-04-29 10:52:44,411,123,717.17,At Risk,Medium
CUST1320,Vivaan Patel,customer320@example.com,Female,60,Ahmedabad,Gujarat,2023-06-14 15:04:47,Regular,Social Media,Mobile App,2,11280.69,2025-06-26 10:06:50,1173,430,5640.34,Inactive,Medium
CUST1821,Sneha Gupta,customer821@example.com,Female,18,Pune,Maharashtra,2025-01-11 17:23:53,Premium,Organic Search,Mobile App,9,8712.36,2026-02-01 18:09:21,596,210,968.04,Inactive,Medium
CUST1568,Vivaan Saxena,customer568@example.com,Female,25,Bengaluru,Karnataka,2024-07-17 16:34:35,VIP,Organic Search,Marketplace,8,5796.59,2026-01-31 09:42:39,774,211,724.57,Inactive,Medium
CUST1643,Isha Nair,customer643@example.com,Female,49,Gurugram,Haryana,2025-02-20 14:15:52,Regular,Referral,Mobile App,6,7122.08,2026-02-05 12:14:51,556,206,1187.01,Inactive,Medium
CUST1505,Vivaan Singh,customer505@example.com,Female,42,Hyderabad,Telangana,2023-04-21 08:02:25,VIP,Referral,Store,7,8239.91,2025-03-06 12:22:56,1227,542,1177.13,Inactive,Medium
CUST1621,Pooja Bansal,customer621@example.com,Male,30,Mumbai,Maharashtra,2024-05-13 02:27:35,Regular,Email Campaign,Mobile App,8,14219.22,2025-04-24 16:07:54,839,493,1777.4,Inactive,Medium
CUST1663,Vivaan Reddy,customer663@example.com,Male,46,Mumbai,Maharashtra,2023-08-21 08:31:29,Regular,Email Campaign,Mobile App,12,9742.43,2025-09-01 14:15:38,1105,363,811.87,Inactive,Medium
CUST1899,Ananya Verma,customer899@example.com,Male,43,Kolkata,West Bengal,2023-10-12 05:02:08,Regular,Paid Ads,Website,5,23972.55,2025-11-10 09:15:24,1053,293,4794.51,Inactive,High
CUST1752,Vivaan Reddy,customer752@example.com,Male,40,Noida,Uttar Pradesh,2023-05-29 15:01:12,Regular,Referral,Marketplace,7,17450.91,2025-04-22 10:01:11,1189,495,2492.99,Inactive,High
CUST1867,Arjun Reddy,customer867@example.com,Female,24,Noida,Uttar Pradesh,2025-06-12 08:08:15,Premium,Paid Ads,Marketplace,11,8601.0,2025-06-12 08:08:15,444,444,781.91,Inactive,Medium
